,summary,Freizeit,Klima,Emotion,Wohnen,Soziales,Infrastruktur,word
fast skihalle,2.4555851823418835,0.18115862881317277,-0.11334542760114598,-0.05495359198419768,-0.17810443697530726,0.053227090456907905,0.07466286506225987,fast skihalle
skihalle offen,2.4771681251762483,0.1947042877903416,-0.12209635399923895,-0.06370451838229095,-0.1868553633734004,0.04447616405881473,0.06591193866416668,skihalle offen
offen temperatur,2.4871558951932635,0.20083259460765918,-0.12612017817032967,-0.06772834255338143,-0.19087918754449093,0.04045233988772409,0.06188811449307614,offen temperatur
temperatur knapp,2.5123152348500875,0.21589339233087412,-0.13618506359233165,-0.0777932279753835,-0.20094407296649297,0.030387454465722098,0.051823229071074076,temperatur knapp
Gefrierpunkt,2.8079539617252105,0.14359332029261904,0.22919146147378608,-0.18904458629454604,-0.3121954312856555,-0.08086390385344044,-0.05942812924808849,Gefrierpunkt
knapp gefrierpunkt,2.5525900291718204,0.2389408695119094,-0.15208887269220375,-0.09369703707525567,-0.21684788206636513,0.014483645365849925,0.035919419971201905,knapp gefrierpunkt
Menge,2.6389548194416332,0.28440450625565483,-0.18536326832113204,-0.12697143270418382,-0.25012227769529327,-0.018790750263078228,0.00264502434227381,Menge
gefrierpunkt menge,2.6389548194416332,0.28440450625565483,-0.18536326832113204,-0.12697143270418382,-0.25012227769529327,-0.018790750263078228,0.00264502434227381,gefrierpunkt menge
Kunstschnee,4.287154164406014,0.6932150791506217,-0.6706034791550671,-0.612211643538119,-0.7353624885292286,-0.5040309610970134,-0.4825951864916615,Kunstschnee
menge kunstschnee,2.674092526607709,0.30151840939053365,-0.19859041168195188,-0.14019857606500374,-0.2633494210561133,-0.032017893623898064,-0.010582119018546254,menge kunstschnee
kunstschnee skihalle,2.4555851823418835,0.18115862881317277,-0.11334542760114598,-0.05495359198419768,-0.17810443697530726,0.053227090456907905,0.07466286506225987,kunstschnee skihalle
ermöglichen,2.953126960767303,0.415215522761257,-0.29784492694262166,-0.23945309132567355,-0.36260393631678295,-0.1312724088845679,-0.10983663427921586,ermöglichen
skihalle ermöglich,2.953126960767303,0.415215522761257,-0.29784492694262166,-0.23945309132567355,-0.36260393631678295,-0.1312724088845679,-0.10983663427921586,skihalle ermöglich
ermöglich wintersport,3.6864560333392435,0.6015967642787541,-0.5196459032592724,-0.4612540676423243,-0.5844049126334337,-0.3530733852012188,-0.33163761059586677,ermöglich wintersport
schneit,3.270178817829855,0.07946515682001831,0.5097657298164908,-0.34143316342805713,-0.46458400841916664,-0.23325248098695153,-0.21181670638159955,schneit
wintersport schnei,2.649868034086897,0.28979998428531156,-0.18949017157971204,-0.1310983359627639,-0.25424918095387344,-0.022917653521658234,-0.0014818789163063431,wintersport schnei
deutschland geb,2.878999289493493,0.11860664608410376,-0.27242309612000976,0.5267882528350464,-0.33718210549417105,-0.10585057806195594,-0.08441480345660388,deutschland geb
halbes,2.521251474223438,0.22111722471011733,-0.13973572628471548,-0.08134389066776725,-0.20449473565887677,0.026836791773338323,0.04827256637869026,halbes
geb halb,2.521251474223438,0.22111722471011733,-0.13973572628471548,-0.08134389066776725,-0.20449473565887677,0.026836791773338323,0.04827256637869026,geb halb
Dutzend,2.5060172842180317,0.2121728325429778,-0.13367508486352261,-0.07528324924657448,-0.19843409423768402,0.03289743319453111,0.05433320779988319,Dutzend
halb dutzend,2.5060172842180317,0.2121728325429778,-0.13367508486352261,-0.07528324924657448,-0.19843409423768402,0.03289743319453111,0.05433320779988319,halb dutzend
dutzend meisten,2.4595654818641655,0.18368849516527777,-0.11496503223354701,-0.056573196616598806,-0.17972404160770822,0.051607485824506825,0.0730432604298587,dutzend meisten
empfangen,2.4492740704990257,0.17711719504813656,-0.11077201417562346,-0.052380178558675265,-0.17553102354978467,0.05580050388243022,0.07723627848778239,empfangen
meisten empfang,2.4492740704990257,0.17711719504813656,-0.11077201417562346,-0.052380178558675265,-0.17553102354978467,0.05580050388243022,0.07723627848778239,meisten empfang
empfang zeit,2.4293732759248337,0.16412577458818162,-0.1026136442249553,-0.04422180860800716,-0.16737265359911663,0.06395887383309841,0.0853946484384504,empfang zeit
enorm,2.422621950367832,0.15963080435982688,-0.09983073550418885,-0.041438899887240845,-0.16458974487835018,0.066741782553865,0.08817755715921671,enorm
zeit enorm,2.422621950367832,0.15963080435982688,-0.09983073550418885,-0.041438899887240845,-0.16458974487835018,0.066741782553865,0.08817755715921671,zeit enorm
enorm gestiegen,2.4172009582095875,0.15598859310488694,-0.0975905731975629,-0.03919873758061471,-0.1623495825717241,0.06898194486049083,0.09041771946584286,enorm gestiegen
Energi…,2.4072439938305354,0.14922093003221037,-0.09346285338095424,-0.03507101776400611,-0.15822186275511554,0.07310966467709942,0.09454543928245154,Energi…
gestiegen energi…,2.4072439938305354,0.14922093003221037,-0.09346285338095424,-0.03507101776400611,-0.15822186275511554,0.07310966467709942,0.09454543928245154,gestiegen energi…
energi… ein,2.401179412047273,0.14504861705161232,-0.0909403696115113,-0.032548533994563145,-0.15569937898567243,0.07563214844654248,0.0970679230518945,energi… ein
ein paar,2.3982997593911874,0.1430539419639925,-0.08974038398858268,-0.03134854837163446,-0.15449939336274393,0.07683213406947112,0.09826790867482299,ein paar
Schwünge,3.4379059640377565,0.5508228881210314,-0.4498428859281014,-0.3914510503111533,-0.5146018953022626,-0.2832703678700476,-0.26183459326469566,Schwünge
paar schwünge,2.3948322141637184,0.14064036630511978,-0.08829350297152216,-0.029901667354574106,-0.15305251234568346,0.07827901508653161,0.09971478969188345,paar schwünge
ziehen,5.642073057924892,0.8145676711591853,-0.9452318927162673,-0.8868400570993192,-1.0099909020904285,-0.7786593746582137,-0.7572236000528617,ziehen
schwünge zieh,3.468744725421898,0.557667439833967,-0.4587731091916993,-0.4003812735747511,-0.5235321185658607,-0.29220059113364555,-0.2707648165282937,schwünge zieh
zieh dafür,2.3810959017697075,0.1309517471811459,-0.08254117591065009,-0.02414934029370192,-0.1473001852848114,0.08403134214740357,0.10546711675275564,zieh dafür
Berge,2.373963928777482,0.12583943227406263,-0.07954143307062503,-0.0211495974536767,-0.14430044244478613,0.08703108498742883,0.1084668595927808,Berge
dafür berg,2.373963928777482,0.12583943227406263,-0.07954143307062503,-0.0211495974536767,-0.14430044244478613,0.08703108498742883,0.1084668595927808,dafür berg
fahren,3.1338671363056867,0.4729183136780291,-0.35724808002787156,-0.29885624441092334,-0.4220070894020328,-0.1906755619698177,-0.16923978736446588,fahren
berg fahr,2.3693852733846237,0.122527231126625,-0.07761087446328191,-0.019219038846333792,-0.14236988383744317,0.08896164359477182,0.1103974182001237,berg fahr
fahr sechs,2.3623230031957894,0.11737142673156926,-0.07462578957630589,-0.01623395395935776,-0.13938479895046713,0.09194672848174784,0.11338250308709971,fahr sechs
sechs skihalle,2.3596770637921867,0.11542491165142671,-0.07350510357757896,-0.015113267960630741,-0.13826411295174032,0.09306741448047484,0.11450318908582664,sechs skihalle
skihalle deutschland,2.59342724799623,0.26107366436322565,-0.16796059402611854,-0.10956875840917032,-0.23271960340027967,-0.0013880759680647019,0.020047698637287132,skihalle deutschland
deutschland winter,2.344530425431804,0.10412299347164106,-0.06706546810745184,-0.008673632490503725,-0.13182447748161313,0.09950704995060196,0.12094282455595379,deutschland winter
winter tür,2.3375809372236347,0.09884490398272766,-0.0640969384108128,-0.0057051027938647735,-0.1288559477849741,0.10247557964724086,0.12391135425259292,winter tür
tür schnee,2.3348138301105252,0.09672673788328899,-0.06291248907619867,-0.004520653459250495,-0.1276714984503599,0.10366002898185503,0.12509580358720698,tür schnee
schnee lieg,2.332740920304835,0.09513372053284276,-0.06202426813276403,-0.003632432515815887,-0.12678327750692542,0.10454824992528974,0.12598402453064167,schnee lieg
für betrieb,2.328514756431461,0.0918692380565937,-0.06021095201175597,-0.0018191163948079252,-0.12496996138591732,0.10636156604629787,0.12779734065164963,für betrieb
gekühlten,2.3253285611325407,0.08939313214187178,-0.05884167695055408,-0.0004498413336059466,-0.12360068632471533,0.10773084110749966,0.12916661571285165,gekühlten
betrieb gekühlt,2.3253285611325407,0.08939313214187178,-0.05884167695055408,-0.0004498413336059466,-0.12360068632471533,0.10773084110749966,0.12916661571285165,betrieb gekühlt
Kunstschnee-…,2.3227943244040996,0.08741443360429081,-0.057751242363535044,0.0006405932534129666,-0.12251025173769649,0.10882127569451863,0.13025705029987064,Kunstschnee-…
gekühlt kunstschnee-…,2.3227943244040996,0.08741443360429081,-0.057751242363535044,0.0006405932534129666,-0.12251025173769649,0.10882127569451863,0.13025705029987064,gekühlt kunstschnee-…
+3667,2.3191821677614786,0.08457982166007647,-0.05619494091401544,0.002196894702932762,-0.12095395028817664,0.11037757714403834,0.13181335174939024,+3667
kunstschnee-… +3667,2.3191821677614786,0.08457982166007647,-0.05619494091401544,0.002196894702932762,-0.12095395028817664,0.11037757714403834,0.13181335174939024,kunstschnee-… +3667
+3667 chars,2.3177965809674466,0.08348800693392935,-0.05559731607665712,0.0027945195402909154,-0.12035632545081858,0.11097520198139652,0.1324109765867486,+3667 chars
Weihnachtsbaum,4.615464928440232,0.7307203530563744,-0.744392937050556,-0.6860011014336079,-0.8091519464247173,-0.5778204189925024,-0.5563846443871502,Weihnachtsbaum
weihnachtsmarkt weihnachtsbaum,2.8556740881881204,0.37943510491146715,-0.2642882544650216,-0.2058964188480734,-0.32904726383918276,-0.09771573640696762,-0.0762799618016158,weihnachtsmarkt weihnachtsbaum
Breitscheidplatz,2.6677062209460414,0.2984629840512689,-0.19619934118074647,-0.13780750556379842,-0.26095835055490785,-0.02962682312269271,-0.008191048517340798,Breitscheidplatz
weihnachtsbaum breitscheidplatz,2.6677062209460414,0.2984629840512689,-0.19619934118074647,-0.13780750556379842,-0.26095835055490785,-0.02962682312269271,-0.008191048517340798,weihnachtsbaum breitscheidplatz
breitscheidplatz groß,2.5749618327803527,0.25121333038161975,-0.16081504306396743,-0.10242320744701923,-0.22557405243812864,0.0057574749940863,0.027193249599438273,breitscheidplatz groß
Tunnel,2.5468176291889404,0.23571439594715296,-0.1498249225100928,-0.09143308689314464,-0.2145839318842541,0.016747595547960806,0.03818337015331278,Tunnel
groß tunnel,2.5468176291889404,0.23571439594715296,-0.1498249225100928,-0.09143308689314464,-0.2145839318842541,0.016747595547960806,0.03818337015331278,groß tunnel
tunnel nan,2.5284009975929336,0.22525063003524218,-0.1425674174502975,-0.08417558183334924,-0.2073264268244586,0.024005100607756402,0.045440875213108314,tunnel nan
Keine,4.60207293210861,0.6235230720360099,-0.18468011839680398,-0.6830953350658108,-0.8062461800569201,-0.574914652624705,-0.553478878019353,Keine
Kälte,5.131582495497068,-0.9560285296766783,1.2480860618997731,-0.792002585929712,-0.9151534309208215,-0.6838219034886064,-0.6623861288832545,Kälte
keine kälte,2.4568943814245845,-0.2195125452212604,0.45028429948207427,-0.055486601474294205,-0.17863744646540364,0.052694080966811496,0.07412985557216333,keine kälte
kälte schnee,4.000562381892495,-0.7070493861197555,1.094061067668245,-0.5430234423727892,-0.6661742873638988,-0.4348427599316837,-0.41340698532633174,kälte schnee
schnee deutschland,3.1681963042816776,-0.4737768761771809,0.8727968745529203,-0.3097509324302148,-0.43290177742132424,-0.2015702499891091,-0.18013447538375707,schnee deutschland
deutschland dieses,2.4967160786572826,-0.23559073925902638,0.48695623406933647,-0.0715647955120601,-0.19471564050316942,0.036615886929045535,0.05805166153439749,deutschland dieses
Hoch,2.5064408099206896,-0.23947818221827302,0.4955387933496291,-0.07545223847130676,-0.19860308346241623,0.03272844396979877,0.05416421857515073,Hoch
dieses hoch,2.5064408099206896,-0.23947818221827302,0.4955387933496291,-0.07545223847130676,-0.19860308346241623,0.03272844396979877,0.05416421857515073,dieses hoch
hoch verlänger,2.513916199671864,-0.242456215557985,0.5020418296402879,-0.0784302718110188,-0.2015811168021282,0.029750410630086925,0.05118618523543869,hoch verlänger
Spätsommer,2.5395689036587354,-0.25260878306622886,0.5237577134949042,-0.08858283931926263,-0.21173368431037204,0.01959784312184286,0.04103361772719505,Spätsommer
verlänger spätsommer,2.5395689036587354,-0.25260878306622886,0.5237577134949042,-0.08858283931926263,-0.21173368431037204,0.01959784312184286,0.04103361772719505,verlänger spätsommer
der aktuell,2.9531388291851894,-0.40348305399705275,0.7821274578464861,-0.2394571102500864,-0.36260795524119577,-0.13127642780898083,-0.10984065320362892,der aktuell
14-Tages-Wetter-Trend,2.997045351614784,-0.41824135996665723,0.8024034049334579,-0.2542154162196908,-0.3773662612108003,-0.14603473377858525,-0.1245989591732333,14-Tages-Wetter-Trend
aktuell 14-tages-wetter-trend,2.997045351614784,-0.41824135996665723,0.8024034049334579,-0.2542154162196908,-0.3773662612108003,-0.14603473377858525,-0.1245989591732333,aktuell 14-tages-wetter-trend
eindeutig,3.185931517232224,-0.47935915576105637,0.8794010012493064,-0.3153332120140901,-0.4384840570051996,-0.20715252957298455,-0.18571675496763254,eindeutig
14-tages-wetter-trend eindeutig,3.185931517232224,-0.47935915576105637,0.8794010012493064,-0.3153332120140901,-0.4384840570051996,-0.20715252957298455,-0.18571675496763254,14-tages-wetter-trend eindeutig
eindeutig kälte,3.422449692630145,-0.5509710184694184,0.9575294864652801,-0.3869450747224522,-0.5100959197135616,-0.2787643922813465,-0.25732861767599446,eindeutig kälte
schnee wintereinbruch,5.19646809738065,-0.9685936221855583,1.2543709801312475,-0.804567678438592,-0.9277185234297015,-0.6963869959974864,-0.6749512213921345,schnee wintereinbruch
wintereinbruch deutschland,5.129343125623611,-0.9555920447060825,1.247865598257298,-0.7915661009591161,-0.9147169459502255,-0.6833854185180105,-0.6619496439126585,wintereinbruch deutschland
denn rund,3.2067328313859385,-0.4858670486943348,0.8869996212045559,-0.32184110494736856,-0.44499194993847796,-0.213660422506263,-0.1922246479009111,denn rund
1500,3.1570424037023272,-0.47025008053971223,0.8685827107852484,-0.306224136792746,-0.4293749817838555,-0.19804345435164028,-0.1766076797462885,1500
rund 1500,3.1570424037023272,-0.47025008053971223,0.8685827107852484,-0.306224136792746,-0.4293749817838555,-0.19804345435164028,-0.1766076797462885,rund 1500
1500 meter,3.114116551775019,-0.45655994043642045,0.8519097915444388,-0.2925339966894542,-0.41568484168056363,-0.18435331424834842,-0.16291753964299655,1500 meter
meter höhe,3.26473166535614,-0.5037920135708214,0.9073873348936861,-0.33976606982385504,-0.4629169148149646,-0.23158538738274956,-0.21014961277739752,meter höhe
strömen,4.235434158323984,-0.7641002789823869,1.1351039235979694,-0.6000743352354205,-0.7232251802265299,-0.4918936527943149,-0.47045787818896306,strömen
höhe ström,3.0370189160920478,-0.43149085399886344,0.8200164999003215,-0.2674649102518972,-0.39061575524300657,-0.1592842278107917,-0.13784845320543962,höhe ström
ström ...,2.5869820000490535,-0.2711063847417517,0.5616147465334418,-0.10708044099478559,-0.23023128598589498,0.0011002414463199919,0.022536016051672103,ström ...
Grad,3.5582345828450532,-0.5898789575771842,0.9954336119583015,-0.425853013830218,-0.5490038588213273,-0.3176723313891124,-0.2962365567837603,Grad
ström grad,2.5692718366928102,-0.2642369661442412,0.5478038556067372,-0.10021102239727489,-0.22336186738838434,0.007969660043830717,0.029405434649182705,ström grad
grad warm,2.557885803284393,-0.25979549860012857,0.5387202709475867,-0.09576955485316228,-0.21892039984427175,0.012411127587943344,0.03384690219329518,grad warm
Luftmassen,2.545393146925609,-0.25489955564462574,0.5285631062181345,-0.0908736118976595,-0.21402445688876892,0.017307070543446268,0.03874284514879812,Luftmassen
